               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.047927,            0.030138,             0.03219,             0.38874,             0.64381,              0.6282,             0.39265,            0.040012,            0.014225,            0.029716,           0.0051292,           0.0051292,           0.0051292
                 125,            0.047882,            0.030304,            0.032265,             0.51161,             0.62051,             0.65036,             0.35532,            0.036304,             0.01321,            0.029366,           0.0050896,           0.0050896,           0.0050896
                 126,            0.044511,            0.028991,            0.032267,             0.51161,             0.62051,             0.65036,             0.35532,            0.036304,             0.01321,            0.029366,             0.00505,             0.00505,             0.00505
                 127,            0.044795,            0.028621,            0.031377,             0.47699,             0.71567,             0.65559,             0.37039,            0.039563,            0.012846,            0.028778,           0.0050104,           0.0050104,           0.0050104
                 128,            0.040347,            0.023299,            0.031808,             0.47699,             0.71567,             0.65559,             0.37039,            0.039563,            0.012846,            0.028778,           0.0049708,           0.0049708,           0.0049708
                 129,            0.048694,            0.023683,            0.030112,             0.42396,             0.63717,             0.60748,             0.30197,            0.039489,            0.012915,            0.028687,           0.0049312,           0.0049312,           0.0049312
                 130,            0.043261,            0.030286,            0.031184,             0.42396,             0.63717,             0.60748,             0.30197,            0.039489,            0.012915,            0.028687,           0.0048916,           0.0048916,           0.0048916
                 131,            0.041865,            0.025847,            0.029452,             0.58905,             0.62826,             0.69046,             0.43739,            0.033647,            0.013145,            0.028633,            0.004852,            0.004852,            0.004852
                 132,            0.042071,            0.029859,            0.031707,             0.58905,             0.62826,             0.69046,             0.43739,            0.033647,            0.013145,            0.028633,           0.0048124,           0.0048124,           0.0048124
                 133,            0.036704,            0.027696,            0.032233,             0.45866,             0.59465,             0.61212,             0.26556,            0.042669,            0.012714,            0.028214,           0.0047728,           0.0047728,           0.0047728
                 134,            0.041828,             0.02701,            0.029835,             0.45866,             0.59465,             0.61212,             0.26556,            0.042669,            0.012714,            0.028214,           0.0047332,           0.0047332,           0.0047332
                 135,            0.040722,             0.02905,            0.030444,             0.49523,             0.71785,             0.72236,              0.4217,             0.03283,            0.012753,            0.028069,           0.0046936,           0.0046936,           0.0046936
                 136,            0.047001,            0.026891,            0.030143,             0.49523,             0.71785,             0.72236,              0.4217,             0.03283,            0.012753,            0.028069,            0.004654,            0.004654,            0.004654
                 137,            0.042315,            0.025543,            0.032619,             0.54233,             0.81325,              0.7388,             0.44894,            0.030964,            0.012444,            0.027512,           0.0046144,           0.0046144,           0.0046144
                 138,            0.038723,            0.023868,            0.028898,             0.54233,             0.81325,              0.7388,             0.44894,            0.030964,            0.012444,            0.027512,           0.0045748,           0.0045748,           0.0045748
                 139,            0.037795,             0.02499,            0.027837,              0.4537,             0.85429,             0.73221,             0.42341,            0.030826,            0.012741,            0.027527,           0.0045352,           0.0045352,           0.0045352
                 140,            0.040821,            0.038375,            0.028658,              0.4537,             0.85429,             0.73221,             0.42341,            0.030826,            0.012741,            0.027527,           0.0044956,           0.0044956,           0.0044956
                 141,            0.036307,            0.023211,             0.02962,             0.81244,             0.61255,             0.73511,             0.45143,            0.032642,            0.011898,            0.026894,            0.004456,            0.004456,            0.004456
                 142,            0.046519,            0.032152,            0.029712,             0.81244,             0.61255,             0.73511,             0.45143,            0.032642,            0.011898,            0.026894,           0.0044164,           0.0044164,           0.0044164
                 143,            0.039517,            0.026402,            0.029013,             0.78593,             0.58173,             0.67755,             0.33228,            0.037509,            0.011972,            0.026596,           0.0043768,           0.0043768,           0.0043768
                 144,            0.043185,            0.032518,            0.027842,             0.78593,             0.58173,             0.67755,             0.33228,            0.037509,            0.011972,            0.026596,           0.0043372,           0.0043372,           0.0043372
                 145,            0.044357,             0.02693,            0.030068,             0.86269,             0.67738,             0.75594,             0.44614,            0.033214,            0.011856,            0.025726,           0.0042976,           0.0042976,           0.0042976
                 146,            0.037468,            0.027931,            0.028057,             0.86269,             0.67738,             0.75594,             0.44614,            0.033214,            0.011856,            0.025726,            0.004258,            0.004258,            0.004258
                 147,             0.03914,            0.026952,            0.027801,             0.79773,             0.62703,             0.73067,             0.40363,            0.032565,            0.011805,            0.025581,           0.0042184,           0.0042184,           0.0042184
                 148,            0.036326,            0.027466,            0.026854,             0.79773,             0.62703,             0.73067,             0.40363,            0.032565,            0.011805,            0.025581,           0.0041788,           0.0041788,           0.0041788
                 149,              0.0355,            0.025356,            0.027047,             0.77577,                 0.6,             0.75809,             0.45504,            0.035398,            0.011658,            0.025265,           0.0041392,           0.0041392,           0.0041392
                 150,            0.041042,            0.023832,            0.031382,             0.77577,                 0.6,             0.75809,             0.45504,            0.035398,            0.011658,            0.025265,           0.0040996,           0.0040996,           0.0040996
                 151,            0.042417,            0.022591,            0.025461,             0.44422,             0.80131,             0.72676,             0.47868,            0.033188,            0.012341,            0.025307,             0.00406,             0.00406,             0.00406
                 152,             0.03887,            0.022712,            0.026613,             0.44422,             0.80131,             0.72676,             0.47868,            0.033188,            0.012341,            0.025307,           0.0040204,           0.0040204,           0.0040204
                 153,            0.038785,            0.028237,            0.028624,             0.82777,             0.65369,             0.74671,             0.44215,            0.031159,            0.012518,            0.025597,           0.0039808,           0.0039808,           0.0039808
                 154,            0.033717,            0.024916,            0.029547,             0.82777,             0.65369,             0.74671,             0.44215,            0.031159,            0.012518,            0.025597,           0.0039412,           0.0039412,           0.0039412
                 155,            0.035822,            0.030641,            0.027076,             0.82191,             0.55548,             0.72957,             0.44465,            0.031974,            0.012001,            0.025219,           0.0039016,           0.0039016,           0.0039016
                 156,            0.039077,             0.02267,            0.027051,             0.82191,             0.55548,             0.72957,             0.44465,            0.031974,            0.012001,            0.025219,            0.003862,            0.003862,            0.003862
                 157,            0.041481,            0.024625,            0.028307,             0.74955,             0.61118,             0.72556,              0.3583,            0.038519,            0.012728,            0.025009,           0.0038224,           0.0038224,           0.0038224
                 158,            0.042725,            0.032718,             0.02764,             0.74955,             0.61118,             0.72556,              0.3583,            0.038519,            0.012728,            0.025009,           0.0037828,           0.0037828,           0.0037828
                 159,            0.042958,            0.024128,            0.026486,             0.92272,             0.59898,             0.77676,             0.53874,            0.028405,            0.011875,            0.024273,           0.0037432,           0.0037432,           0.0037432
                 160,            0.032137,            0.019684,             0.02376,             0.92272,             0.59898,             0.77676,             0.53874,            0.028405,            0.011875,            0.024273,           0.0037036,           0.0037036,           0.0037036
                 161,            0.031994,            0.024729,             0.02659,             0.85028,             0.61213,              0.7775,             0.53955,            0.029339,            0.011803,            0.023891,            0.003664,            0.003664,            0.003664
                 162,            0.033073,            0.028369,             0.02467,             0.85028,             0.61213,              0.7775,             0.53955,            0.029339,            0.011803,            0.023891,           0.0036244,           0.0036244,           0.0036244
                 163,            0.036626,            0.030103,            0.027975,              0.9181,             0.66636,              0.8006,             0.47338,            0.028581,            0.011501,            0.023468,           0.0035848,           0.0035848,           0.0035848
                 164,            0.034911,            0.025152,            0.025666,              0.9181,             0.66636,              0.8006,             0.47338,            0.028581,            0.011501,            0.023468,           0.0035452,           0.0035452,           0.0035452
                 165,            0.035949,            0.028768,            0.026715,             0.55776,             0.85545,             0.80877,             0.52543,            0.032121,            0.011204,            0.022854,           0.0035056,           0.0035056,           0.0035056
                 166,            0.038885,            0.026429,            0.026277,             0.55776,             0.85545,             0.80877,             0.52543,            0.032121,            0.011204,            0.022854,            0.003466,            0.003466,            0.003466
                 167,            0.041737,            0.022027,            0.023926,              0.6641,              0.8312,             0.81099,             0.55237,            0.027728,            0.011106,            0.022598,           0.0034264,           0.0034264,           0.0034264
                 168,            0.033606,            0.025875,            0.026475,              0.6641,              0.8312,             0.81099,             0.55237,            0.027728,            0.011106,            0.022598,           0.0033868,           0.0033868,           0.0033868
                 169,            0.031885,            0.021131,            0.027634,             0.66943,             0.86301,             0.81091,             0.56171,             0.02777,            0.012089,            0.022259,           0.0033472,           0.0033472,           0.0033472
                 170,            0.034951,            0.025235,            0.023854,             0.66943,             0.86301,             0.81091,             0.56171,             0.02777,            0.012089,            0.022259,           0.0033076,           0.0033076,           0.0033076
                 171,            0.031517,            0.023653,            0.024412,              0.6228,             0.84648,             0.80086,             0.52407,            0.027672,            0.012177,            0.022148,            0.003268,            0.003268,            0.003268
                 172,            0.031344,            0.024131,            0.024924,              0.6228,             0.84648,             0.80086,             0.52407,            0.027672,            0.012177,            0.022148,           0.0032284,           0.0032284,           0.0032284
                 173,            0.034661,            0.026502,            0.025243,             0.59645,             0.82349,             0.82514,             0.53087,            0.030726,            0.011555,            0.021839,           0.0031888,           0.0031888,           0.0031888
                 174,            0.036556,            0.020466,            0.024308,             0.59645,             0.82349,             0.82514,             0.53087,            0.030726,            0.011555,            0.021839,           0.0031492,           0.0031492,           0.0031492
                 175,            0.035275,            0.031629,            0.024419,             0.71196,             0.86569,             0.84618,             0.56154,            0.026757,            0.011089,            0.021549,           0.0031096,           0.0031096,           0.0031096
                 176,            0.034467,            0.021828,            0.024597,             0.71196,             0.86569,             0.84618,             0.56154,            0.026757,            0.011089,            0.021549,             0.00307,             0.00307,             0.00307
                 177,            0.035638,             0.02302,            0.024997,              0.5975,             0.86571,             0.81748,             0.52903,            0.031827,            0.010807,            0.021225,           0.0030304,           0.0030304,           0.0030304
                 178,            0.033328,            0.027933,            0.024419,              0.5975,             0.86571,             0.81748,             0.52903,            0.031827,            0.010807,            0.021225,           0.0029908,           0.0029908,           0.0029908
                 179,            0.036646,            0.023212,            0.026139,             0.71548,             0.82571,             0.85045,             0.58382,            0.026055,             0.01091,            0.021179,           0.0029512,           0.0029512,           0.0029512
                 180,            0.031947,            0.020207,            0.022707,             0.71548,             0.82571,             0.85045,             0.58382,            0.026055,             0.01091,            0.021179,           0.0029116,           0.0029116,           0.0029116
                 181,            0.028313,            0.023992,            0.023869,             0.69277,             0.84571,             0.86357,             0.61258,            0.024603,            0.011654,            0.020821,            0.002872,            0.002872,            0.002872
                 182,            0.031085,            0.027348,            0.024096,             0.69277,             0.84571,             0.86357,             0.61258,            0.024603,            0.011654,            0.020821,           0.0028324,           0.0028324,           0.0028324
                 183,            0.034414,            0.026122,            0.024659,             0.65681,             0.84571,             0.85528,             0.53114,            0.029742,            0.011372,            0.020416,           0.0027928,           0.0027928,           0.0027928
                 184,            0.036562,            0.016428,            0.022271,             0.65681,             0.84571,             0.85528,             0.53114,            0.029742,            0.011372,            0.020416,           0.0027532,           0.0027532,           0.0027532
                 185,            0.033008,            0.023941,            0.024167,             0.63566,             0.84571,             0.84897,             0.58071,            0.025388,            0.010963,            0.020176,           0.0027136,           0.0027136,           0.0027136
                 186,            0.035488,            0.018282,            0.022532,             0.63566,             0.84571,             0.84897,             0.58071,            0.025388,            0.010963,            0.020176,            0.002674,            0.002674,            0.002674
                 187,            0.030842,            0.022653,            0.024552,             0.93595,             0.74731,             0.84929,             0.54995,            0.027499,            0.011438,            0.019817,           0.0026344,           0.0026344,           0.0026344
                 188,            0.033687,            0.019841,            0.023489,             0.93595,             0.74731,             0.84929,             0.54995,            0.027499,            0.011438,            0.019817,           0.0025948,           0.0025948,           0.0025948
                 189,            0.032857,             0.02192,            0.022283,             0.62103,             0.86078,              0.8331,             0.60083,             0.02445,            0.011099,            0.019638,           0.0025552,           0.0025552,           0.0025552
                 190,            0.030254,            0.022681,            0.023038,             0.62103,             0.86078,              0.8331,             0.60083,             0.02445,            0.011099,            0.019638,           0.0025156,           0.0025156,           0.0025156
                 191,            0.028176,            0.024089,            0.022768,              0.6997,              0.8812,             0.85812,             0.61509,            0.023634,             0.01236,            0.019344,            0.002476,            0.002476,            0.002476
                 192,            0.029131,            0.024655,            0.022542,              0.6997,              0.8812,             0.85812,             0.61509,            0.023634,             0.01236,            0.019344,           0.0024364,           0.0024364,           0.0024364
                 193,             0.03073,            0.022158,              0.0212,             0.66606,             0.80857,             0.83726,             0.57731,            0.024725,            0.011444,            0.019115,           0.0023968,           0.0023968,           0.0023968
                 194,            0.030079,             0.02256,            0.022055,             0.66606,             0.80857,             0.83726,             0.57731,            0.024725,            0.011444,            0.019115,           0.0023572,           0.0023572,           0.0023572
                 195,            0.026439,             0.01883,            0.020627,             0.63472,             0.86653,             0.83764,             0.58854,            0.024076,            0.010387,            0.018864,           0.0023176,           0.0023176,           0.0023176
                 196,            0.030628,            0.024539,            0.019371,             0.63472,             0.86653,             0.83764,             0.58854,            0.024076,            0.010387,            0.018864,            0.002278,            0.002278,            0.002278
                 197,            0.031648,            0.022054,            0.022548,             0.69903,             0.80857,             0.83752,              0.6129,            0.026221,             0.01054,            0.018715,           0.0022384,           0.0022384,           0.0022384
                 198,            0.031086,            0.024144,             0.02207,             0.69903,             0.80857,             0.83752,              0.6129,            0.026221,             0.01054,            0.018715,           0.0021988,           0.0021988,           0.0021988
                 199,            0.033764,            0.023649,            0.024055,             0.74944,             0.79996,             0.84823,             0.56849,            0.027505,            0.011566,            0.018513,           0.0021592,           0.0021592,           0.0021592
                 200,            0.038862,            0.034695,            0.021137,             0.74944,             0.79996,             0.84823,             0.56849,            0.027505,            0.011566,            0.018513,           0.0021196,           0.0021196,           0.0021196
                 201,             0.03275,             0.02648,            0.020535,             0.65238,             0.92632,             0.84683,             0.58702,            0.024644,            0.010647,            0.018311,             0.00208,             0.00208,             0.00208
                 202,            0.033054,            0.025052,            0.024491,             0.65238,             0.92632,             0.84683,             0.58702,            0.024644,            0.010647,            0.018311,           0.0020404,           0.0020404,           0.0020404
                 203,            0.031332,            0.026917,            0.021619,              0.6496,             0.94573,             0.83029,               0.633,            0.023027,             0.01177,            0.018158,           0.0020008,           0.0020008,           0.0020008
                 204,            0.028737,            0.021503,            0.020353,              0.6496,             0.94573,             0.83029,               0.633,            0.023027,             0.01177,            0.018158,           0.0019612,           0.0019612,           0.0019612
                 205,            0.032137,              0.0246,            0.021364,             0.65409,              0.9302,             0.84002,             0.58972,              0.0243,            0.011915,            0.017906,           0.0019216,           0.0019216,           0.0019216
                 206,            0.029562,            0.017448,            0.019554,             0.65409,              0.9302,             0.84002,             0.58972,              0.0243,            0.011915,            0.017906,            0.001882,            0.001882,            0.001882
                 207,            0.028239,            0.023805,            0.020986,             0.68519,             0.92286,             0.84575,             0.64907,            0.022445,            0.010321,            0.017822,           0.0018424,           0.0018424,           0.0018424
                 208,            0.031517,            0.030314,            0.021403,             0.68519,             0.92286,             0.84575,             0.64907,            0.022445,            0.010321,            0.017822,           0.0018028,           0.0018028,           0.0018028
                 209,            0.027488,            0.020707,            0.020577,             0.65317,             0.92576,             0.84155,              0.5949,            0.023366,            0.010307,            0.017723,           0.0017632,           0.0017632,           0.0017632
                 210,            0.028924,            0.021757,            0.020096,             0.65317,             0.92576,             0.84155,              0.5949,            0.023366,            0.010307,            0.017723,           0.0017236,           0.0017236,           0.0017236
                 211,            0.034845,            0.024086,            0.022042,             0.66728,             0.93734,             0.83924,             0.61676,            0.023424,            0.010271,            0.017502,            0.001684,            0.001684,            0.001684
                 212,            0.030185,             0.02223,            0.020942,             0.66728,             0.93734,             0.83924,             0.61676,            0.023424,            0.010271,            0.017502,           0.0016444,           0.0016444,           0.0016444
                 213,            0.031111,            0.021034,            0.017856,             0.66982,               0.938,             0.83913,             0.61983,            0.023555,            0.010204,            0.017414,           0.0016048,           0.0016048,           0.0016048
                 214,             0.03018,            0.022901,            0.018354,             0.66982,               0.938,             0.83913,             0.61983,            0.023555,            0.010204,            0.017414,           0.0015652,           0.0015652,           0.0015652
                 215,            0.026209,            0.023477,            0.020246,             0.68384,             0.89409,             0.84132,              0.6226,            0.021128,            0.010204,             0.01722,           0.0015256,           0.0015256,           0.0015256
                 216,            0.027697,            0.024183,            0.020128,             0.68384,             0.89409,             0.84132,              0.6226,            0.021128,            0.010204,             0.01722,            0.001486,            0.001486,            0.001486
                 217,            0.025642,            0.020472,            0.019259,             0.68486,             0.89761,             0.84521,             0.61271,            0.022452,            0.010599,            0.017086,           0.0014464,           0.0014464,           0.0014464
                 218,            0.027923,            0.020998,            0.021419,             0.68486,             0.89761,             0.84521,             0.61271,            0.022452,            0.010599,            0.017086,           0.0014068,           0.0014068,           0.0014068
                 219,            0.030304,            0.016867,            0.018956,             0.66591,             0.88723,             0.84148,             0.63003,            0.022103,            0.010574,            0.016941,           0.0013672,           0.0013672,           0.0013672
                 220,            0.028015,            0.026394,            0.024171,             0.66591,             0.88723,             0.84148,             0.63003,            0.022103,            0.010574,            0.016941,           0.0013276,           0.0013276,           0.0013276
                 221,            0.026477,            0.018118,            0.019007,             0.66246,             0.87429,             0.83724,             0.62484,            0.021167,            0.010414,            0.016785,            0.001288,            0.001288,            0.001288
                 222,            0.024674,            0.024255,            0.020997,             0.66246,             0.87429,             0.83724,             0.62484,            0.021167,            0.010414,            0.016785,           0.0012484,           0.0012484,           0.0012484
                 223,            0.029017,             0.01939,            0.019316,             0.68876,             0.87429,              0.8296,             0.63698,            0.021104,            0.010061,            0.016724,           0.0012088,           0.0012088,           0.0012088
                 224,            0.027889,            0.024842,             0.02257,             0.68876,             0.87429,              0.8296,             0.63698,            0.021104,            0.010061,            0.016724,           0.0011692,           0.0011692,           0.0011692
                 225,             0.03136,            0.027146,             0.01928,             0.66907,             0.89809,               0.835,             0.62015,            0.022878,           0.0098934,            0.016556,           0.0011296,           0.0011296,           0.0011296
                 226,            0.027231,            0.017539,            0.019184,             0.66907,             0.89809,               0.835,             0.62015,            0.022878,           0.0098934,            0.016556,             0.00109,             0.00109,             0.00109
                 227,            0.030594,             0.02115,            0.018832,             0.70039,             0.93143,             0.83727,             0.62049,            0.020955,           0.0097122,            0.016449,           0.0010504,           0.0010504,           0.0010504
                 228,            0.028854,            0.019404,            0.020193,             0.70039,             0.93143,             0.83727,             0.62049,            0.020955,           0.0097122,            0.016449,           0.0010108,           0.0010108,           0.0010108
                 229,            0.026507,            0.022034,            0.019897,             0.70033,             0.93143,             0.83282,             0.61375,            0.022204,           0.0096874,            0.016399,           0.0009712,           0.0009712,           0.0009712
                 230,            0.027511,            0.018946,             0.01838,             0.70033,             0.93143,             0.83282,             0.61375,            0.022204,           0.0096874,            0.016399,           0.0009316,           0.0009316,           0.0009316
                 231,            0.026313,            0.017774,             0.01956,             0.70025,             0.93143,             0.83708,             0.64451,            0.021174,             0.00951,            0.016304,            0.000892,            0.000892,            0.000892
                 232,            0.030485,             0.02315,            0.018733,             0.70025,             0.93143,             0.83708,             0.64451,            0.021174,             0.00951,            0.016304,           0.0008524,           0.0008524,           0.0008524
                 233,            0.028078,            0.019191,            0.022006,             0.70595,             0.92337,             0.83944,             0.64192,             0.02038,            0.009409,            0.016254,           0.0008128,           0.0008128,           0.0008128
                 234,            0.025913,            0.020356,            0.020186,             0.70595,             0.92337,             0.83944,             0.64192,             0.02038,            0.009409,            0.016254,           0.0007732,           0.0007732,           0.0007732
                 235,            0.028181,            0.027526,            0.020432,             0.68713,             0.91974,             0.83733,             0.60427,            0.020921,           0.0096111,            0.016178,           0.0007336,           0.0007336,           0.0007336
                 236,            0.026857,            0.021844,            0.019881,             0.68713,             0.91974,             0.83733,             0.60427,            0.020921,           0.0096111,            0.016178,            0.000694,            0.000694,            0.000694
                 237,            0.025229,            0.019494,            0.019219,             0.65936,              0.8978,             0.83927,             0.65261,            0.019884,           0.0096512,            0.016151,           0.0006544,           0.0006544,           0.0006544
                 238,            0.023164,            0.015379,            0.019689,             0.65936,              0.8978,             0.83927,             0.65261,            0.019884,           0.0096512,            0.016151,           0.0006148,           0.0006148,           0.0006148
                 239,            0.023884,             0.02005,            0.016734,             0.67237,             0.90802,              0.8394,             0.65757,            0.019621,           0.0096035,            0.016094,           0.0005752,           0.0005752,           0.0005752
                 240,             0.02676,            0.026292,            0.022262,             0.67237,             0.90802,              0.8394,             0.65757,            0.019621,           0.0096035,            0.016094,           0.0005356,           0.0005356,           0.0005356
                 241,            0.025142,            0.020932,            0.020782,             0.66914,             0.92286,             0.83941,             0.66945,            0.020005,           0.0094395,            0.016068,            0.000496,            0.000496,            0.000496
                 242,            0.023301,            0.021676,            0.018645,             0.66914,             0.92286,             0.83941,             0.66945,            0.020005,           0.0094395,            0.016068,           0.0004564,           0.0004564,           0.0004564
                 243,            0.027305,             0.02171,            0.015198,             0.66982,             0.92286,             0.83945,              0.6603,              0.0199,           0.0093956,            0.016018,           0.0004168,           0.0004168,           0.0004168
                 244,            0.024293,            0.023499,            0.019481,             0.66982,             0.92286,             0.83945,              0.6603,              0.0199,           0.0093956,            0.016018,           0.0003772,           0.0003772,           0.0003772
                 245,            0.027071,            0.018657,            0.021063,             0.66885,             0.92286,             0.83944,             0.66758,            0.019932,           0.0093536,            0.015995,           0.0003376,           0.0003376,           0.0003376
                 246,            0.025249,              0.0176,            0.018288,             0.66885,             0.92286,             0.83944,             0.66758,            0.019932,           0.0093536,            0.015995,            0.000298,            0.000298,            0.000298
                 247,            0.026041,            0.022024,            0.020208,             0.70725,             0.94141,              0.8435,             0.67204,             0.01968,           0.0093613,            0.015987,           0.0002584,           0.0002584,           0.0002584
                 248,            0.025206,             0.01892,            0.017657,             0.70725,             0.94141,              0.8435,             0.67204,             0.01968,           0.0093613,            0.015987,           0.0002188,           0.0002188,           0.0002188
                 249,            0.025397,            0.021972,            0.020731,             0.70745,             0.94363,             0.84357,             0.67604,            0.019553,           0.0093765,            0.015953,           0.0001792,           0.0001792,           0.0001792
